user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
287,29.0,Male,Software Engineer,8.31,43.0,7.21,5.71,10.0,0.0,41.0,76.0,
288,39.0,Female,Manager,9.78,61.0,8.2,3.54,10.0,2.0,27.0,285.0,10.0
289,39.0,Male,Doctor,9.22,20.0,6.78,,10.0,0.0,60.0,240.0,9.83
290,47.0,Female,Doctor,1.38,103.0,7.86,7.8,3.26,1.0,38.0,115.0,3.93
291,,Female,Freelancer,9.34,104.0,7.53,3.16,10.0,4.0,115.0,224.0,
292,,Female,Manager,8.4,10.0,7.75,5.32,8.87,0.0,99.0,281.0,
293,25.0,Male,Doctor,,119.0,5.17,4.32,10.0,,37.0,55.0,9.97
294,44.0,Female,Designer,9.23,59.0,4.77,4.63,10.0,2.0,9.0,134.0,10.0
295,44.0,Female,Freelancer,5.39,36.0,7.27,6.26,,0.0,79.0,79.0,5.32
296,51.0,Female,Teacher,2.9,43.0,6.41,9.23,2.37,1.0,51.0,,2.75
297,38.0,Male,Freelancer,1.19,21.0,7.82,7.19,3.52,0.0,76.0,30.0,5.07
298,47.0,Female,Teacher,1.21,83.0,4.73,7.25,6.33,0.0,93.0,143.0,5.6
299,50.0,Female,Student,6.78,65.0,8.74,4.64,8.34,2.0,58.0,34.0,9.63
300,45.0,Male,Freelancer,4.04,42.0,7.52,6.12,6.3,0.0,12.0,228.0,5.98
301,50.0,Other,Freelancer,5.46,74.0,4.11,5.54,,2.0,24.0,241.0,8.98
302,22.0,Male,Researcher,2.18,20.0,6.88,10.0,1.0,0.0,104.0,297.0,1.75
303,36.0,Male,Software Engineer,9.78,32.0,5.56,3.49,10.0,3.0,54.0,,9.34
304,21.0,Female,Freelancer,2.17,112.0,5.37,7.39,5.84,4.0,16.0,278.0,6.37
305,52.0,Male,Doctor,5.0,16.0,8.51,7.45,5.15,4.0,5.0,104.0,3.78
306,34.0,Female,Researcher,4.99,35.0,8.18,8.19,6.16,3.0,20.0,198.0,5.08
307,45.0,Female,Software Engineer,1.08,13.0,4.05,9.79,1.58,4.0,20.0,198.0,1.05
308,47.0,Male,Researcher,7.01,36.0,4.91,6.73,8.3,2.0,27.0,129.0,8.44
309,46.0,Male,Researcher,5.84,30.0,7.6,8.39,5.39,1.0,75.0,156.0,4.26
310,23.0,Female,Teacher,5.48,,8.24,6.5,,2.0,71.0,147.0,6.25
311,52.0,Female,Teacher,8.36,5.0,7.59,5.64,10.0,1.0,100.0,200.0,9.58
312,58.0,Female,Doctor,3.17,49.0,6.63,6.92,5.68,2.0,82.0,169.0,5.27
313,,Female,Designer,8.75,84.0,8.92,2.26,10.0,2.0,110.0,,8.45
314,41.0,,Manager,8.78,76.0,7.99,2.76,10.0,1.0,62.0,202.0,9.56
315,46.0,Male,,8.44,37.0,6.34,5.13,10.0,3.0,81.0,116.0,10.0
316,48.0,Female,Doctor,4.07,78.0,6.92,5.63,7.26,3.0,19.0,195.0,6.32
317,52.0,,Student,2.46,4.0,4.22,7.94,3.15,3.0,,104.0,3.18
318,50.0,Male,Manager,5.28,37.0,,7.87,6.57,3.0,4.0,264.0,
319,38.0,Female,Researcher,3.34,23.0,5.81,8.28,5.0,2.0,22.0,41.0,4.43
320,49.0,Female,Researcher,1.47,17.0,7.31,10.0,1.0,2.0,106.0,77.0,1.0
321,40.0,Female,Freelancer,3.52,92.0,7.33,7.23,5.6,0.0,83.0,86.0,6.69
322,50.0,Male,Researcher,5.22,,4.28,7.17,7.19,4.0,8.0,204.0,7.59
323,20.0,Female,Designer,2.01,70.0,5.33,9.04,1.18,0.0,86.0,279.0,1.0
324,35.0,Female,,9.5,93.0,7.28,3.64,10.0,4.0,101.0,131.0,10.0
325,42.0,Female,Software Engineer,6.9,101.0,8.56,5.24,9.11,4.0,,255.0,9.7
326,59.0,Female,Manager,2.23,89.0,7.89,6.91,4.89,2.0,103.0,160.0,4.03
327,48.0,Female,Designer,8.31,71.0,6.9,4.67,10.0,3.0,51.0,248.0,10.0
328,20.0,Female,Doctor,9.35,88.0,5.16,3.43,10.0,1.0,28.0,143.0,9.46
329,57.0,Other,Doctor,3.37,29.0,8.74,8.13,4.78,2.0,36.0,181.0,3.75
330,41.0,Male,Doctor,2.29,87.0,6.02,6.08,5.75,1.0,29.0,68.0,5.73
331,49.0,Male,Doctor,3.9,29.0,4.75,7.25,5.05,0.0,76.0,63.0,4.99
332,39.0,Female,Doctor,8.49,4.0,4.11,6.41,8.59,3.0,90.0,283.0,8.71
333,,Male,Manager,2.58,3.0,8.75,7.43,5.56,0.0,16.0,294.0,5.18
334,19.0,Male,Freelancer,8.01,50.0,7.89,5.66,9.07,3.0,49.0,261.0,9.7
335,,Male,Manager,7.45,105.0,5.08,5.52,8.62,2.0,3.0,28.0,7.28
336,,Male,Freelancer,6.86,8.0,4.71,7.87,5.16,1.0,66.0,78.0,4.74
337,19.0,,Manager,,54.0,8.8,5.38,8.64,3.0,108.0,257.0,8.76
338,43.0,Male,Designer,4.3,32.0,5.2,6.79,5.86,,45.0,191.0,5.3
339,34.0,Other,Doctor,1.77,114.0,6.31,7.94,3.41,2.0,107.0,130.0,4.03
340,57.0,Female,Teacher,4.22,92.0,7.05,5.77,7.72,2.0,18.0,,8.55
341,50.0,Female,Manager,6.42,30.0,4.31,5.58,8.64,3.0,0.0,93.0,8.98
342,26.0,Male,Teacher,9.08,107.0,5.72,3.64,10.0,3.0,71.0,80.0,9.02
343,56.0,Female,Researcher,8.5,82.0,8.72,3.98,10.0,0.0,65.0,276.0,8.64
344,46.0,,Student,1.29,108.0,7.5,8.0,1.26,2.0,51.0,273.0,1.15
345,59.0,Female,Researcher,2.25,53.0,5.84,7.22,5.87,4.0,119.0,48.0,5.76
346,43.0,Male,Software Engineer,8.64,110.0,7.96,3.5,10.0,1.0,98.0,50.0,10.0
347,52.0,Male,Manager,9.45,60.0,8.19,4.28,10.0,4.0,2.0,,9.65
348,,Female,Teacher,1.5,65.0,4.76,7.87,4.1,1.0,80.0,109.0,4.26
349,41.0,Female,Student,7.31,19.0,6.93,5.13,8.02,0.0,43.0,143.0,7.88
350,115.0,Female,Designer,4.29,75.0,5.83,5.23,8.98,3.0,114.0,264.0,8.0
351,24.0,,Software Engineer,4.28,113.0,6.53,6.41,,1.0,102.0,261.0,5.69
352,53.0,Male,Freelancer,6.78,84.0,6.35,4.74,10.0,4.0,30.0,259.0,10.0
353,37.0,Female,Researcher,8.29,60.0,6.52,4.92,10.0,3.0,9.0,242.0,9.2
354,18.0,Male,Doctor,3.47,94.0,6.61,5.4,4.81,4.0,73.0,164.0,5.32
355,25.0,Female,Manager,7.35,35.0,,6.57,7.24,0.0,81.0,259.0,8.41
356,33.0,Other,Manager,6.72,83.0,4.89,5.2,,0.0,53.0,135.0,8.72
357,,Female,Doctor,,107.0,6.83,4.9,8.94,4.0,102.0,144.0,8.85
358,29.0,Male,Researcher,6.42,19.0,8.68,8.1,5.95,4.0,51.0,299.0,5.73
359,40.0,Male,Researcher,1.16,44.0,7.73,8.0,,4.0,57.0,77.0,5.43
360,32.0,Female,Freelancer,1.04,99.0,5.19,8.23,1.0,1.0,68.0,,1.21
361,45.0,Female,Designer,5.95,45.0,5.81,6.54,7.74,2.0,69.0,260.0,7.59
362,51.0,,Software Engineer,5.72,116.0,5.68,4.59,7.84,2.0,57.0,140.0,7.92
363,19.0,Female,,1.64,17.0,7.85,8.8,3.34,2.0,30.0,,4.31
364,49.0,Male,Teacher,5.43,69.0,8.86,6.27,5.76,1.0,35.0,70.0,5.62
365,40.0,Female,Researcher,7.82,96.0,5.78,4.96,10.0,2.0,13.0,117.0,10.0
366,39.0,,Freelancer,,73.0,4.07,5.76,7.65,2.0,96.0,22.0,6.61
367,42.0,Other,Researcher,5.66,17.0,8.68,7.01,6.06,2.0,92.0,82.0,3.8
368,39.0,Male,Software Engineer,7.46,,7.77,4.65,10.0,4.0,82.0,164.0,8.69
369,39.0,,Student,2.55,63.0,8.17,5.4,6.8,,73.0,230.0,7.8
370,59.0,Male,Freelancer,5.12,33.0,5.04,6.43,8.05,4.0,86.0,265.0,7.71
371,23.0,Female,Researcher,,,7.23,7.65,3.91,4.0,40.0,269.0,3.33
372,,Female,Manager,5.71,2.0,5.16,4.65,9.45,3.0,7.0,82.0,9.99
373,54.0,Male,Designer,6.33,71.0,4.06,5.77,9.15,1.0,87.0,96.0,
374,50.0,Male,Freelancer,2.1,114.0,,9.02,2.17,0.0,69.0,28.0,3.24
375,25.0,,Teacher,1.68,10.0,8.61,9.74,3.09,1.0,100.0,177.0,3.13
376,22.0,Female,Software Engineer,2.5,45.0,5.08,7.2,3.29,2.0,90.0,43.0,3.94
377,56.0,Male,Freelancer,6.28,95.0,,7.5,6.53,0.0,31.0,203.0,
378,,Male,Software Engineer,2.71,111.0,8.84,5.36,7.74,4.0,42.0,226.0,8.85
379,23.0,Female,Teacher,3.48,41.0,4.38,7.02,3.55,1.0,29.0,,4.32
380,49.0,Female,Student,7.32,16.0,8.04,7.39,7.01,2.0,46.0,69.0,7.48
381,47.0,Male,Student,3.24,46.0,6.99,7.63,2.53,0.0,2.0,179.0,3.08
382,52.0,Female,Freelancer,4.58,29.0,,8.0,4.66,3.0,9.0,154.0,
383,57.0,,Software Engineer,9.36,42.0,5.82,5.64,10.0,3.0,81.0,280.0,10.0
384,33.0,Male,Doctor,,7.0,4.14,6.49,8.04,1.0,76.0,146.0,8.89
385,30.0,Male,Teacher,3.3,39.0,5.28,6.36,5.8,3.0,16.0,156.0,7.73
386,59.0,Female,Researcher,6.38,70.0,6.12,4.89,8.34,2.0,,280.0,7.89
387,47.0,Male,Manager,6.99,19.0,7.58,5.96,9.12,0.0,84.0,190.0,7.98
388,36.0,Female,Researcher,9.1,75.0,,4.71,10.0,,75.0,,10.0
389,34.0,Male,Freelancer,5.93,84.0,6.9,5.62,8.88,2.0,79.0,265.0,8.64
390,36.0,Other,Student,6.05,27.0,7.66,,8.4,1.0,59.0,261.0,8.06
391,45.0,Female,Manager,9.0,27.0,7.49,4.5,10.0,3.0,13.0,155.0,9.27
392,43.0,Female,Student,1.49,58.0,6.95,9.11,1.0,2.0,9.0,243.0,1.83
393,54.0,Female,Student,6.65,61.0,6.9,3.4,10.0,3.0,16.0,95.0,9.57
394,43.0,Female,Designer,4.75,79.0,7.61,6.21,5.44,3.0,18.0,109.0,6.17
395,40.0,Female,Freelancer,,111.0,5.68,4.49,10.0,2.0,8.0,207.0,10.0
396,26.0,Male,Manager,9.64,73.0,6.25,5.1,10.0,0.0,63.0,295.0,10.0
397,29.0,Male,Doctor,2.53,,8.83,,4.18,4.0,45.0,224.0,4.44
398,18.0,Female,Student,3.53,85.0,7.34,6.05,5.78,0.0,58.0,245.0,6.05
399,18.0,Male,Doctor,3.46,6.0,6.6,,2.88,0.0,69.0,291.0,
400,51.0,Male,Software Engineer,1.91,67.0,6.89,6.42,5.88,0.0,119.0,168.0,6.82
401,49.0,Female,Software Engineer,,23.0,4.52,7.38,6.42,1.0,47.0,143.0,5.94
402,42.0,Male,Researcher,5.62,97.0,6.96,6.52,6.06,4.0,81.0,266.0,6.44
403,57.0,Female,,6.16,40.0,8.18,6.96,8.34,1.0,96.0,105.0,7.62
404,18.0,Male,Designer,6.97,110.0,6.62,5.2,9.31,,4.0,242.0,8.14
405,33.0,Other,Researcher,1.57,53.0,4.88,8.33,4.03,3.0,117.0,104.0,
406,56.0,Female,Doctor,6.6,13.0,6.24,6.67,8.19,1.0,62.0,222.0,6.32
407,22.0,Female,Teacher,9.22,43.0,5.39,3.71,10.0,0.0,27.0,,9.29
408,,Male,Designer,5.09,48.0,5.8,6.76,6.6,0.0,42.0,191.0,4.13
409,46.0,Female,Student,1.96,62.0,5.13,9.11,2.62,3.0,7.0,100.0,3.25
410,20.0,Female,Software Engineer,1.77,80.0,5.67,6.2,6.27,4.0,33.0,145.0,5.44
411,29.0,Female,Researcher,3.54,44.0,8.11,7.15,4.64,2.0,108.0,219.0,5.0
412,43.0,Female,Freelancer,7.77,71.0,7.79,4.14,10.0,2.0,79.0,89.0,10.0
413,33.0,Male,Software Engineer,3.35,105.0,6.45,7.66,4.51,4.0,40.0,176.0,4.92
414,54.0,Female,Teacher,8.33,76.0,7.91,4.04,10.0,4.0,,140.0,9.15
415,39.0,Female,Designer,8.38,6.0,8.88,8.05,8.77,1.0,51.0,271.0,8.71
416,46.0,Male,Doctor,5.11,2.0,6.03,9.03,3.82,1.0,16.0,153.0,5.43
417,31.0,Female,Freelancer,3.71,87.0,8.9,5.72,8.05,1.0,112.0,25.0,8.04
418,45.0,Female,Software Engineer,6.38,46.0,5.23,4.91,9.97,0.0,4.0,174.0,9.51
419,22.0,Female,Student,8.29,87.0,8.77,5.72,10.0,4.0,28.0,34.0,9.51
420,47.0,Male,Teacher,1.58,60.0,8.32,8.01,4.28,4.0,18.0,107.0,4.46
421,22.0,Female,Teacher,9.58,70.0,5.0,2.9,10.0,1.0,118.0,219.0,10.0
422,29.0,Other,Manager,6.81,29.0,5.75,4.94,10.0,4.0,25.0,245.0,9.61
423,33.0,Female,Teacher,4.58,4.0,7.54,8.83,5.72,0.0,92.0,86.0,5.65
424,43.0,Female,Student,5.55,103.0,,5.75,8.39,4.0,74.0,136.0,10.0
425,43.0,Female,Teacher,4.47,,6.95,5.28,3.99,2.0,43.0,133.0,3.93
426,38.0,Female,Researcher,4.71,112.0,6.67,,6.8,0.0,,28.0,5.55
427,56.0,Female,Doctor,6.36,71.0,5.46,5.58,9.6,1.0,92.0,294.0,9.82
428,53.0,Male,Manager,1.54,6.0,5.5,9.98,1.0,3.0,17.0,42.0,1.0
429,50.0,Male,Researcher,2.58,38.0,6.58,,3.47,2.0,92.0,57.0,4.05
430,47.0,Male,Doctor,3.04,1.0,5.5,7.73,3.46,0.0,38.0,259.0,4.73
431,54.0,Male,Freelancer,4.67,42.0,4.9,6.46,7.31,3.0,116.0,34.0,
432,40.0,Male,Designer,4.34,11.0,7.87,8.06,3.69,0.0,103.0,134.0,3.16
433,27.0,Male,Designer,7.5,27.0,6.91,4.53,10.0,2.0,40.0,197.0,9.38
434,22.0,Female,,3.33,107.0,6.19,7.36,4.57,4.0,105.0,93.0,4.22
435,53.0,Male,Researcher,1.51,18.0,4.91,8.56,3.43,1.0,29.0,32.0,4.66
436,51.0,Male,Freelancer,1.5,27.0,6.97,9.86,1.81,,85.0,88.0,2.03
437,48.0,Male,Researcher,1.1,98.0,,,4.28,1.0,57.0,192.0,3.5
438,27.0,,Researcher,1.34,75.0,6.4,7.87,2.46,0.0,95.0,175.0,1.0
439,36.0,Male,,8.73,91.0,5.86,3.59,10.0,0.0,34.0,241.0,9.81
440,49.0,,Student,7.28,89.0,8.34,7.14,6.76,3.0,50.0,220.0,8.54
441,18.0,Male,Manager,9.96,101.0,7.52,3.41,10.0,2.0,100.0,158.0,8.86
442,22.0,Female,Designer,1.18,69.0,5.78,7.18,4.75,0.0,92.0,56.0,4.82
443,21.0,Female,,8.64,18.0,6.97,3.52,10.0,3.0,110.0,70.0,10.0
444,33.0,Female,Teacher,7.26,,5.17,5.68,7.68,2.0,53.0,148.0,7.72
445,41.0,Male,Freelancer,6.76,90.0,4.06,4.39,,2.0,46.0,292.0,8.86
446,33.0,Female,Doctor,4.21,116.0,8.34,4.91,7.83,0.0,44.0,299.0,7.35
447,19.0,Female,Software Engineer,4.39,8.0,8.09,8.33,4.09,2.0,103.0,184.0,6.07
448,45.0,Male,Student,8.61,118.0,7.2,3.57,10.0,2.0,104.0,55.0,
449,49.0,Male,Student,7.42,40.0,8.06,5.81,8.54,4.0,,,6.37
450,44.0,Male,Doctor,,49.0,7.9,,10.0,1.0,110.0,231.0,10.0
451,37.0,Female,Researcher,,9.0,8.3,8.98,3.18,4.0,52.0,70.0,3.75
452,41.0,Male,Software Engineer,2.66,73.0,8.46,,1.47,2.0,66.0,207.0,1.85
453,29.0,Male,Student,9.66,96.0,8.09,1.66,10.0,4.0,109.0,129.0,9.3
454,52.0,Female,Manager,5.09,,8.26,4.4,6.12,4.0,76.0,91.0,6.71
455,50.0,Female,Designer,8.03,53.0,6.51,4.52,,3.0,65.0,266.0,8.78
456,50.0,Female,Manager,4.5,9.0,7.54,7.93,5.24,1.0,63.0,67.0,5.92
457,,Female,Software Engineer,7.88,6.0,5.67,6.58,8.39,0.0,43.0,169.0,8.43
458,29.0,,Manager,2.07,103.0,8.31,5.74,4.24,0.0,113.0,44.0,4.56
459,20.0,Female,Teacher,1.38,31.0,8.29,,1.58,3.0,47.0,100.0,3.5
460,18.0,Male,Freelancer,5.2,106.0,4.33,7.78,4.11,0.0,72.0,292.0,3.2
461,50.0,Male,Freelancer,6.32,53.0,5.74,6.3,9.34,4.0,38.0,234.0,10.0
462,57.0,Female,Designer,3.91,69.0,4.86,6.38,6.52,2.0,64.0,299.0,6.7
463,27.0,Other,Software Engineer,7.44,,4.68,5.91,9.5,4.0,36.0,290.0,10.0
464,46.0,Female,Doctor,5.46,62.0,,,5.78,,16.0,272.0,5.86
465,30.0,Male,Researcher,9.35,104.0,,3.26,10.0,3.0,10.0,21.0,9.36
466,29.0,Male,Student,1.76,106.0,5.72,6.92,2.34,1.0,10.0,248.0,2.37
467,48.0,Male,Designer,1.6,33.0,5.55,8.61,2.33,4.0,53.0,285.0,1.0
468,19.0,Female,Doctor,9.15,42.0,4.47,5.61,8.94,,65.0,160.0,8.76
469,52.0,Female,Software Engineer,7.02,4.0,5.91,7.44,7.75,3.0,7.0,210.0,9.25
470,40.0,Female,Teacher,7.04,18.0,6.35,5.96,7.82,2.0,13.0,288.0,7.94
471,,Female,Student,1.25,,5.99,8.37,2.58,3.0,45.0,,1.68
472,43.0,Male,Student,9.44,113.0,7.4,2.85,10.0,4.0,106.0,259.0,10.0
473,,Male,Designer,7.95,,5.44,7.2,8.6,0.0,67.0,20.0,8.47
474,46.0,Male,Doctor,7.88,13.0,7.58,4.85,10.0,0.0,15.0,194.0,9.51
475,43.0,Female,Freelancer,9.21,9.0,8.41,5.94,9.66,4.0,70.0,126.0,9.81
476,27.0,Male,Software Engineer,6.2,48.0,6.96,5.87,8.4,0.0,32.0,268.0,9.19
477,43.0,Female,Software Engineer,4.55,10.0,5.94,7.35,4.68,2.0,88.0,37.0,5.7
478,51.0,Female,Doctor,5.33,30.0,4.9,6.55,9.32,1.0,5.0,275.0,10.0
479,58.0,Male,Student,8.0,65.0,8.66,4.27,,3.0,51.0,237.0,8.11
480,24.0,Male,Researcher,7.92,9.0,7.76,5.08,10.0,1.0,7.0,291.0,10.0
481,21.0,Male,Doctor,6.49,,5.23,5.41,6.53,0.0,118.0,206.0,8.06
482,28.0,Female,Manager,2.96,0.0,4.75,8.4,4.14,1.0,29.0,62.0,3.14
483,46.0,Male,Freelancer,8.37,45.0,4.25,5.14,8.6,2.0,6.0,80.0,9.14
484,53.0,Male,Software Engineer,6.83,94.0,4.95,4.49,9.66,0.0,113.0,255.0,8.47
485,42.0,Female,Researcher,2.99,74.0,7.66,5.13,6.4,3.0,18.0,27.0,5.54
486,38.0,Female,Doctor,5.33,106.0,,5.6,,4.0,62.0,111.0,9.5
487,,Female,Student,9.97,73.0,8.84,3.64,10.0,,2.0,195.0,9.92
488,27.0,Female,Designer,3.96,19.0,5.61,8.66,2.86,0.0,73.0,140.0,2.94
489,54.0,Female,,2.05,20.0,7.93,8.52,1.63,2.0,30.0,38.0,1.0
490,26.0,Female,Manager,1.2,36.0,4.6,9.13,2.03,4.0,46.0,232.0,2.08
491,41.0,Male,Student,2.66,100.0,6.81,,4.52,3.0,,121.0,4.65
492,52.0,Male,Teacher,2.68,13.0,6.33,10.0,1.69,1.0,94.0,34.0,2.19
493,52.0,Female,Teacher,8.72,57.0,8.19,4.67,10.0,,42.0,50.0,10.0
494,53.0,Female,Doctor,2.41,56.0,7.51,,5.03,4.0,72.0,118.0,7.16
495,35.0,Female,Freelancer,8.76,56.0,4.97,6.11,10.0,2.0,18.0,219.0,9.69
496,56.0,Female,Freelancer,1.78,68.0,8.92,4.57,7.12,4.0,26.0,223.0,7.74
497,49.0,Female,Student,9.16,69.0,8.12,3.23,10.0,2.0,33.0,134.0,
498,41.0,,Student,,23.0,5.77,7.16,4.34,4.0,99.0,241.0,4.7
499,40.0,Male,Software Engineer,6.5,79.0,8.13,6.18,9.01,1.0,18.0,189.0,8.92
500,49.0,Male,Designer,2.44,59.0,8.78,7.64,4.66,2.0,17.0,101.0,3.26
501,54.0,Female,Manager,4.51,22.0,8.45,6.25,8.0,1.0,64.0,256.0,8.93
502,29.0,Male,Student,1.77,46.0,6.78,10.0,2.1,4.0,92.0,50.0,1.25
503,30.0,Male,,6.22,37.0,6.89,5.9,8.68,2.0,114.0,130.0,8.0
504,40.0,Male,Manager,4.11,115.0,4.53,4.89,8.08,2.0,47.0,291.0,8.27
505,42.0,Male,Doctor,8.67,79.0,4.82,3.12,10.0,4.0,11.0,255.0,10.0
506,52.0,Male,Software Engineer,2.64,114.0,8.91,5.56,6.59,1.0,103.0,79.0,5.11
507,58.0,Male,Freelancer,3.52,51.0,7.85,7.43,4.42,4.0,69.0,90.0,5.09
508,47.0,Female,Manager,2.6,12.0,4.13,7.99,2.17,3.0,106.0,,
509,34.0,Male,Manager,6.07,,6.74,4.55,10.0,4.0,18.0,140.0,10.0
510,37.0,Male,Manager,2.01,108.0,5.73,7.32,,1.0,25.0,139.0,2.63
511,42.0,Female,Manager,2.7,7.0,5.56,8.3,2.69,3.0,37.0,,2.01
512,39.0,Female,Manager,7.11,101.0,6.78,5.05,,3.0,24.0,221.0,10.0
513,30.0,Male,Freelancer,1.67,31.0,5.6,8.35,2.96,3.0,80.0,141.0,4.04
514,36.0,Male,Software Engineer,7.69,85.0,5.26,4.41,10.0,3.0,11.0,,9.99
515,,Female,Doctor,1.94,16.0,8.69,7.97,2.92,2.0,83.0,179.0,1.96
516,,Male,Manager,6.27,4.0,4.2,6.65,8.04,0.0,62.0,293.0,7.56
517,58.0,Male,Manager,9.98,71.0,6.18,,10.0,4.0,,125.0,
518,36.0,Male,Doctor,2.57,49.0,6.56,8.86,1.98,3.0,,239.0,3.34
519,29.0,Male,Student,,93.0,6.2,6.85,,2.0,5.0,67.0,4.2
520,26.0,Female,,9.09,82.0,7.29,1.0,10.0,1.0,59.0,80.0,10.0
521,24.0,,Freelancer,6.64,11.0,4.13,,5.91,3.0,111.0,227.0,6.59
522,45.0,Female,Software Engineer,5.43,88.0,8.42,5.12,8.59,3.0,51.0,76.0,8.18
523,31.0,Female,Software Engineer,6.06,43.0,6.5,6.32,8.07,1.0,22.0,268.0,8.53
524,48.0,Male,Designer,3.66,76.0,6.77,7.5,4.38,0.0,94.0,49.0,6.98
525,36.0,Female,Software Engineer,,67.0,6.31,5.47,10.0,0.0,1.0,184.0,9.7
526,33.0,Male,Freelancer,7.71,58.0,6.22,7.85,8.11,2.0,96.0,102.0,6.8
527,22.0,Male,Doctor,,9.0,4.93,6.7,8.01,1.0,72.0,25.0,8.91
528,52.0,Female,Manager,9.39,47.0,6.52,5.25,10.0,0.0,25.0,173.0,10.0
529,29.0,Female,Doctor,6.2,27.0,6.11,6.68,6.29,3.0,16.0,176.0,6.42
530,42.0,Male,Freelancer,5.61,4.0,6.34,8.13,4.8,,80.0,39.0,
531,38.0,Female,Designer,9.78,91.0,4.07,4.62,10.0,4.0,108.0,271.0,10.0
532,53.0,Male,Teacher,2.85,43.0,4.65,9.16,2.99,4.0,29.0,56.0,3.39
533,40.0,Male,Freelancer,,30.0,7.82,7.27,4.57,0.0,100.0,31.0,4.42
534,33.0,Male,Freelancer,2.46,15.0,6.1,8.34,1.73,,47.0,123.0,2.18
535,56.0,Female,Teacher,9.9,22.0,7.71,5.71,10.0,,93.0,239.0,10.0
536,59.0,Female,,6.87,92.0,4.86,4.82,10.0,4.0,109.0,37.0,10.0
537,56.0,Female,Teacher,3.75,110.0,7.49,6.76,6.12,2.0,115.0,217.0,5.74
538,31.0,Male,Freelancer,3.24,20.0,5.45,8.21,3.89,3.0,59.0,213.0,4.16
539,48.0,Male,Freelancer,1.51,1.0,,9.0,1.51,0.0,79.0,,1.77
540,22.0,Female,Teacher,2.19,22.0,4.43,6.76,6.09,2.0,114.0,159.0,6.57
541,52.0,Male,Researcher,9.17,79.0,5.67,3.51,10.0,0.0,20.0,216.0,10.0
542,40.0,Male,Freelancer,7.73,10.0,4.6,6.36,6.73,4.0,17.0,270.0,5.59
543,46.0,,Designer,9.47,117.0,7.15,,10.0,2.0,26.0,121.0,10.0
544,28.0,Female,Freelancer,4.81,72.0,5.96,6.01,8.33,1.0,68.0,283.0,10.0
545,35.0,Male,Freelancer,6.41,1.0,4.37,6.54,7.88,4.0,76.0,68.0,7.97
546,29.0,Male,Manager,5.35,81.0,6.63,8.06,4.59,0.0,25.0,,3.27
547,26.0,Male,Software Engineer,8.93,12.0,4.12,5.52,10.0,4.0,60.0,94.0,10.0
548,27.0,Female,Software Engineer,9.92,44.0,8.09,3.69,10.0,3.0,83.0,29.0,10.0
549,34.0,,Teacher,9.39,71.0,8.69,2.89,10.0,1.0,4.0,208.0,10.0
550,55.0,Female,Student,6.38,9.0,8.05,7.7,5.45,0.0,12.0,131.0,4.43
551,24.0,Male,Designer,1.56,90.0,8.76,7.73,4.0,1.0,61.0,41.0,2.74
552,30.0,Male,Manager,6.56,80.0,8.49,4.5,9.1,1.0,57.0,180.0,9.76
553,57.0,Other,Manager,,87.0,8.47,5.73,6.83,1.0,39.0,82.0,6.3
554,59.0,Other,Teacher,2.25,20.0,5.23,8.42,1.69,0.0,36.0,298.0,1.0
555,26.0,Female,,2.72,0.0,5.16,10.0,2.11,3.0,47.0,178.0,1.29
556,44.0,Male,Student,4.27,15.0,8.05,8.8,2.83,1.0,40.0,232.0,2.63
557,19.0,Female,Manager,6.33,42.0,6.46,5.63,7.2,1.0,44.0,30.0,6.31
558,,Female,Designer,4.0,96.0,8.71,6.9,6.22,2.0,55.0,,7.92
559,46.0,Female,Software Engineer,5.07,5.0,,5.94,6.53,4.0,89.0,81.0,7.33
560,54.0,Female,Manager,1.43,75.0,8.47,7.83,2.69,0.0,14.0,119.0,2.21
561,55.0,Male,Researcher,6.58,95.0,,5.15,8.15,0.0,72.0,260.0,7.72
562,36.0,Male,Researcher,6.91,111.0,4.66,3.33,10.0,4.0,59.0,209.0,9.24
563,25.0,Male,Freelancer,1.89,10.0,,7.98,2.69,3.0,22.0,271.0,1.6
564,,Female,Manager,8.07,81.0,6.2,3.92,10.0,2.0,108.0,222.0,9.74
565,39.0,Female,Freelancer,6.83,65.0,8.67,5.91,7.93,2.0,20.0,95.0,8.82
566,34.0,Female,Doctor,5.41,95.0,8.27,5.97,6.01,0.0,50.0,151.0,5.85
567,24.0,Male,Student,5.98,48.0,8.64,5.29,8.64,2.0,35.0,40.0,7.74
568,42.0,Female,,5.53,112.0,6.84,5.98,8.55,4.0,33.0,24.0,7.64
569,21.0,Female,Researcher,1.48,19.0,6.63,8.96,1.83,1.0,,182.0,3.56
570,53.0,Male,Doctor,,20.0,8.24,7.59,7.19,0.0,81.0,143.0,8.11
571,23.0,Female,Designer,5.61,35.0,,5.35,8.58,,26.0,54.0,7.84
572,48.0,Male,Researcher,2.56,37.0,8.5,9.72,,0.0,113.0,33.0,2.85
573,36.0,Male,Manager,7.13,55.0,4.17,5.04,9.9,2.0,0.0,116.0,10.0
574,56.0,Male,Software Engineer,7.26,90.0,5.79,6.45,7.5,0.0,83.0,224.0,8.08
575,44.0,Female,Researcher,2.92,110.0,8.17,7.35,3.87,0.0,52.0,44.0,2.32
